Step Id,Model ID,Task ID,Stream ID,Name,Type,OP State,Accelerator Core,Start Time(us),Duration(us),Wait Time(us),Block Dim,Mix Block Dim,HF32 Eligible,Input Shapes,Input Data Types,Input Formats,Output Shapes,Output Data Types,Output Formats,Context ID,aicore_time(us),aic_total_cycles,aic_mac_time(us),aic_mac_ratio,aic_scalar_time(us),aic_scalar_ratio,aic_mte1_time(us),aic_mte1_ratio,aic_mte2_time(us),aic_mte2_ratio,aic_fixpipe_time(us),aic_fixpipe_ratio,aic_icache_miss_rate,aiv_time(us),aiv_total_cycles,aiv_vec_time(us),aiv_vec_ratio,aiv_scalar_time(us),aiv_scalar_ratio,aiv_mte2_time(us),aiv_mte2_ratio,aiv_mte3_time(us),aiv_mte3_ratio,aiv_icache_miss_rate,cube_utilization(%)
13,4294967295,390,51,aclnnAdd_AddAiCore_Add,Add,dynamic,AI_VECTOR_CORE,1763460501945586.750	,2.060,0,1,0,NO,"""1024;1024""",INT32;INT32,ND;ND,"""1024""",INT32,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.628,1131,0.032,0.051,0.158,0.251,0.158,0.251,0.089,0.142,0.158,0.000
13,4294967295,391,51,triton_kernel_add,triton_kernel_add,static,AI_VECTOR_CORE,1763460501945804.990	,1.580,216.190000,1,0,YES,"""1024;1024""",INT32;INT32,ND;ND,"""1024""",INT32,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.406,731,0.039,0.096,0.11,0.271,0.092,0.227,0.089,0.219,0.263,0.000
14,4294967295,392,51,aclnnAdd_AddAiCore_Add,Add,dynamic,AI_VECTOR_CORE,1763460501945970.590	,2.100,163.920000,1,0,NO,"""1024;1024""",INT32;INT32,ND;ND,"""1024""",INT32,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.647,1165,0.032,0.05,0.172,0.265,0.156,0.241,0.088,0.136,0.147,0.000
14,4294967295,393,51,triton_kernel_add,triton_kernel_add,static,AI_VECTOR_CORE,1763460501946180.030	,1.740,207.400000,1,0,YES,"""1024;1024""",INT32;INT32,ND;ND,"""1024""",INT32,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.481,866,0.039,0.081,0.19,0.395,0.094,0.196,0.087,0.18,0.263,0.000
15,4294967295,394,51,aclnnAdd_AddAiCore_Add,Add,dynamic,AI_VECTOR_CORE,1763460501946362.230	,2.060,180.510000,1,0,NO,"""1024;1024""",INT32;INT32,ND;ND,"""1024""",INT32,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.622,1119,0.032,0.052,0.164,0.265,0.155,0.249,0.086,0.139,0.158,0.000
15,4294967295,395,51,triton_kernel_add,triton_kernel_add,static,AI_VECTOR_CORE,1763460501946561.230	,1.580,196.940000,1,0,YES,"""1024;1024""",INT32;INT32,ND;ND,"""1024""",INT32,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.402,723,0.039,0.097,0.109,0.272,0.093,0.231,0.087,0.216,0.263,0.000
16,4294967295,396,51,aclnnAdd_AddAiCore_Add,Add,dynamic,AI_VECTOR_CORE,1763460501946708.130	,2.060,145.420000,1,0,NO,"""1024;1024""",INT32;INT32,ND;ND,"""1024""",INT32,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.612,1101,0.032,0.053,0.171,0.28,0.153,0.25,0.087,0.142,0.158,0.000
16,4294967295,397,51,triton_kernel_add,triton_kernel_add,static,AI_VECTOR_CORE,1763460501946919.050	,1.620,208.690000,1,0,YES,"""1024;1024""",INT32;INT32,ND;ND,"""1024""",INT32,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.406,731,0.039,0.096,0.118,0.29,0.093,0.228,0.088,0.218,0.263,0.000
17,4294967295,398,51,aclnnAdd_AddAiCore_Add,Add,dynamic,AI_VECTOR_CORE,1763460501947077.250	,2.140,156.630000,1,0,NO,"""1024;1024""",INT32;INT32,ND;ND,"""1024""",INT32,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.642,1155,0.032,0.05,0.17,0.265,0.157,0.245,0.088,0.138,0.147,0.000
17,4294967295,399,51,triton_kernel_add,triton_kernel_add,static,AI_VECTOR_CORE,1763460501947300.930	,1.620,221.610000,1,0,YES,"""1024;1024""",INT32;INT32,ND;ND,"""1024""",INT32,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,720,0.039,0.097,0.106,0.264,0.094,0.236,0.089,0.224,0.263,0.000
18,4294967295,400,51,aclnnAdd_AddAiCore_Add,Add,dynamic,AI_VECTOR_CORE,1763460501947451.910	,1.780,149.380000,1,0,NO,"""1024;1024""",INT32;INT32,ND;ND,"""1024""",INT32,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.466,838,0.032,0.069,0.17,0.365,0.156,0.334,0.09,0.193,0.0,0.000
