Step Id,Model ID,Task ID,Stream ID,Name,Type,OP State,Accelerator Core,Start Time(us),Duration(us),Wait Time(us),Block Dim,Mix Block Dim,HF32 Eligible,Input Shapes,Input Data Types,Input Formats,Output Shapes,Output Data Types,Output Formats,Context ID,aicore_time(us),aic_total_cycles,aic_mac_time(us),aic_mac_ratio,aic_scalar_time(us),aic_scalar_ratio,aic_mte1_time(us),aic_mte1_ratio,aic_mte2_time(us),aic_mte2_ratio,aic_fixpipe_time(us),aic_fixpipe_ratio,aic_icache_miss_rate,aiv_time(us),aiv_total_cycles,aiv_vec_time(us),aiv_vec_ratio,aiv_scalar_time(us),aiv_scalar_ratio,aiv_mte2_time(us),aiv_mte2_ratio,aiv_mte3_time(us),aiv_mte3_ratio,aiv_icache_miss_rate,cube_utilization(%)
13,4294967295,120,37,aclnnAdd_AddAiCore_Add,Add,dynamic,AI_VECTOR_CORE,1763432504506811.380	,1.920,0,1,0,NO,"""1024;1024""",FLOAT16;FLOAT16,ND;ND,"""1024""",FLOAT16,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.561,1010,0.027,0.049,0.164,0.293,0.134,0.239,0.081,0.145,0.212,0.000
13,4294967295,121,37,triton_kernel_add,triton_kernel_add,static,AI_VECTOR_CORE,1763432504507014.980	,1.480,201.580000,1,0,YES,"""1024;1024""",FLOAT16;FLOAT16,ND;ND,"""1024""",FLOAT16,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.363,654,0.031,0.086,0.111,0.304,0.078,0.214,0.079,0.219,0.263,0.000
14,4294967295,122,37,aclnnAdd_AddAiCore_Add,Add,dynamic,AI_VECTOR_CORE,1763432504507189.720	,1.960,173.270000,1,0,NO,"""1024;1024""",FLOAT16;FLOAT16,ND;ND,"""1024""",FLOAT16,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.57,1026,0.027,0.048,0.164,0.288,0.137,0.241,0.081,0.142,0.212,0.000
14,4294967295,123,37,triton_kernel_add,triton_kernel_add,static,AI_VECTOR_CORE,1763432504507383.180	,1.560,191.540000,1,0,YES,"""1024;1024""",FLOAT16;FLOAT16,ND;ND,"""1024""",FLOAT16,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.387,696,0.031,0.08,0.12,0.31,0.081,0.208,0.084,0.217,0.263,0.000
15,4294967295,124,37,aclnnAdd_AddAiCore_Add,Add,dynamic,AI_VECTOR_CORE,1763432504507563.860	,2.040,178.940000,1,0,NO,"""1024;1024""",FLOAT16;FLOAT16,ND;ND,"""1024""",FLOAT16,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.592,1065,0.027,0.046,0.162,0.273,0.138,0.234,0.082,0.139,0.212,0.000
15,4294967295,125,37,triton_kernel_add,triton_kernel_add,static,AI_VECTOR_CORE,1763432504507748.760	,1.560,182.960000,1,0,YES,"""1024;1024""",FLOAT16;FLOAT16,ND;ND,"""1024""",FLOAT16,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.387,696,0.031,0.08,0.118,0.305,0.078,0.201,0.086,0.223,0.263,0.000
16,4294967295,126,37,aclnnAdd_AddAiCore_Add,Add,dynamic,AI_VECTOR_CORE,1763432504507903.720	,2.040,153.440000,1,0,NO,"""1024;1024""",FLOAT16;FLOAT16,ND;ND,"""1024""",FLOAT16,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.615,1107,0.027,0.044,0.177,0.287,0.147,0.239,0.089,0.145,0.212,0.000
16,4294967295,127,37,triton_kernel_add,triton_kernel_add,static,AI_VECTOR_CORE,1763432504508096.660	,1.500,190.960000,1,0,YES,"""1024;1024""",FLOAT16;FLOAT16,ND;ND,"""1024""",FLOAT16,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.382,687,0.031,0.082,0.121,0.316,0.081,0.213,0.082,0.214,0.263,0.000
17,4294967295,128,37,aclnnAdd_AddAiCore_Add,Add,dynamic,AI_VECTOR_CORE,1763432504508250.340	,2.040,152.000000,1,0,NO,"""1024;1024""",FLOAT16;FLOAT16,ND;ND,"""1024""",FLOAT16,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.613,1103,0.027,0.044,0.168,0.274,0.144,0.235,0.087,0.142,0.196,0.000
17,4294967295,129,37,triton_kernel_add,triton_kernel_add,static,AI_VECTOR_CORE,1763432504508447.920	,1.500,195.710000,1,0,YES,"""1024;1024""",FLOAT16;FLOAT16,ND;ND,"""1024""",FLOAT16,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.381,685,0.031,0.082,0.122,0.321,0.081,0.212,0.082,0.215,0.263,0.000
