Step Id,Model ID,Task ID,Stream ID,Name,Type,OP State,Accelerator Core,Start Time(us),Duration(us),Wait Time(us),Block Dim,Mix Block Dim,HF32 Eligible,Input Shapes,Input Data Types,Input Formats,Output Shapes,Output Data Types,Output Formats,Context ID,aicore_time(us),aic_total_cycles,aic_mac_time(us),aic_mac_ratio,aic_scalar_time(us),aic_scalar_ratio,aic_mte1_time(us),aic_mte1_ratio,aic_mte2_time(us),aic_mte2_ratio,aic_fixpipe_time(us),aic_fixpipe_ratio,aic_icache_miss_rate,aiv_time(us),aiv_total_cycles,aiv_vec_time(us),aiv_vec_ratio,aiv_scalar_time(us),aiv_scalar_ratio,aiv_mte2_time(us),aiv_mte2_ratio,aiv_mte3_time(us),aiv_mte3_ratio,aiv_icache_miss_rate,cube_utilization(%)
13,4294967295,570,14,aclnnAdd_AddAiCore_Add,Add,dynamic,AI_VECTOR_CORE,1763430745849450.980	,2.560,0,1,0,NO,"""1024;1024""",INT8;INT8,ND;ND,"""1024""",INT8,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.824,1484,0.216,0.262,0.218,0.265,0.133,0.162,0.082,0.1,0.206,0.000
13,4294967295,571,14,triton_kernel_add,triton_kernel_add,static,AI_VECTOR_CORE,1763430745849708.960	,2.400,255.440000,1,0,YES,"""1024;1024""",INT8;INT8,ND;ND,"""1024""",INT8,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,1350,0.346,0.461,0.296,0.395,0.073,0.098,0.068,0.09,0.169,0.000
14,4294967295,572,14,aclnnAdd_AddAiCore_Add,Add,dynamic,AI_VECTOR_CORE,1763430745849900.360	,2.600,188.850000,1,0,NO,"""1024;1024""",INT8;INT8,ND;ND,"""1024""",INT8,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.839,1511,0.216,0.257,0.205,0.244,0.134,0.16,0.084,0.101,0.196,0.000
14,4294967295,573,14,triton_kernel_add,triton_kernel_add,static,AI_VECTOR_CORE,1763430745850119.860	,2.400,216.900000,1,0,YES,"""1024;1024""",INT8;INT8,ND;ND,"""1024""",INT8,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.748,1346,0.346,0.462,0.294,0.394,0.078,0.104,0.07,0.094,0.169,0.000
15,4294967295,574,14,aclnnAdd_AddAiCore_Add,Add,dynamic,AI_VECTOR_CORE,1763430745850312.100	,2.620,189.850000,1,0,NO,"""1024;1024""",INT8;INT8,ND;ND,"""1024""",INT8,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.893,1608,0.216,0.242,0.258,0.289,0.138,0.154,0.076,0.085,0.198,0.000
15,4294967295,575,14,triton_kernel_add,triton_kernel_add,static,AI_VECTOR_CORE,1763430745850529.240	,2.300,214.630000,1,0,YES,"""1024;1024""",INT8;INT8,ND;ND,"""1024""",INT8,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.751,1352,0.346,0.46,0.292,0.389,0.078,0.104,0.076,0.101,0.169,0.000
16,4294967295,576,14,aclnnAdd_AddAiCore_Add,Add,dynamic,AI_VECTOR_CORE,1763430745850694.520	,2.520,162.950000,1,0,NO,"""1024;1024""",INT8;INT8,ND;ND,"""1024""",INT8,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.838,1509,0.216,0.258,0.213,0.254,0.137,0.163,0.066,0.078,0.198,0.000
16,4294967295,577,14,triton_kernel_add,triton_kernel_add,static,AI_VECTOR_CORE,1763430745850907.080	,2.320,209.980000,1,0,YES,"""1024;1024""",INT8;INT8,ND;ND,"""1024""",INT8,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.754,1357,0.346,0.458,0.293,0.388,0.076,0.101,0.08,0.106,0.169,0.000
17,4294967295,578,14,aclnnAdd_AddAiCore_Add,Add,dynamic,AI_VECTOR_CORE,1763430745851077.820	,2.460,168.430000,1,0,NO,"""1024;1024""",INT8;INT8,ND;ND,"""1024""",INT8,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.809,1457,0.216,0.267,0.219,0.27,0.134,0.165,0.066,0.082,0.206,0.000
17,4294967295,579,14,triton_kernel_add,triton_kernel_add,static,AI_VECTOR_CORE,1763430745851289.060	,2.360,208.790000,1,0,YES,"""1024;1024""",INT8;INT8,ND;ND,"""1024""",INT8,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.766,1379,0.346,0.451,0.315,0.411,0.078,0.102,0.077,0.101,0.169,0.000
18,4294967295,580,14,aclnnAdd_AddAiCore_Add,Add,dynamic,AI_VECTOR_CORE,1763430745851479.160	,2.500,187.890000,1,0,NO,"""1024;1024""",INT8;INT8,ND;ND,"""1024""",INT8,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.816,1468,0.216,0.265,0.236,0.29,0.128,0.157,0.066,0.081,0.206,0.000
18,4294967295,581,14,triton_kernel_add,triton_kernel_add,static,AI_VECTOR_CORE,1763430745851712.360	,2.380,230.500000,1,0,YES,"""1024;1024""",INT8;INT8,ND;ND,"""1024""",INT8,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.762,1372,0.346,0.453,0.304,0.399,0.071,0.093,0.076,0.1,0.169,0.000
19,4294967295,582,14,aclnnAdd_AddAiCore_Add,Add,dynamic,AI_VECTOR_CORE,1763430745851884.320	,2.700,169.620000,1,0,NO,"""1024;1024""",INT8;INT8,ND;ND,"""1024""",INT8,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.901,1622,0.216,0.24,0.302,0.335,0.127,0.141,0.068,0.075,0.206,0.000
19,4294967295,583,14,triton_kernel_add,triton_kernel_add,static,AI_VECTOR_CORE,1763430745852103.040	,2.380,216.050000,1,0,YES,"""1024;1024""",INT8;INT8,ND;ND,"""1024""",INT8,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.761,1370,0.346,0.454,0.316,0.415,0.076,0.1,0.076,0.099,0.169,0.000
20,4294967295,584,14,aclnnAdd_AddAiCore_Add,Add,dynamic,AI_VECTOR_CORE,1763430745852263.920	,2.060,158.620000,1,0,NO,"""1024;1024""",INT8;INT8,ND;ND,"""1024""",INT8,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.603,1085,0.216,0.359,0.209,0.347,0.124,0.206,0.072,0.12,0.0,0.000
20,4294967295,585,14,triton_kernel_add,triton_kernel_add,static,AI_VECTOR_CORE,1763430745852490.680	,2.300,224.690000,1,0,YES,"""1024;1024""",INT8;INT8,ND;ND,"""1024""",INT8,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.709,1277,0.346,0.487,0.273,0.385,0.069,0.098,0.078,0.11,0.0,0.000
