Step Id,Model ID,Task ID,Stream ID,Name,Type,OP State,Accelerator Core,Start Time(us),Duration(us),Wait Time(us),Block Dim,Mix Block Dim,HF32 Eligible,Input Shapes,Input Data Types,Input Formats,Output Shapes,Output Data Types,Output Formats,Context ID,aicore_time(us),aic_total_cycles,aic_mac_time(us),aic_mac_ratio,aic_scalar_time(us),aic_scalar_ratio,aic_mte1_time(us),aic_mte1_ratio,aic_mte2_time(us),aic_mte2_ratio,aic_fixpipe_time(us),aic_fixpipe_ratio,aic_icache_miss_rate,aiv_time(us),aiv_total_cycles,aiv_vec_time(us),aiv_vec_ratio,aiv_scalar_time(us),aiv_scalar_ratio,aiv_mte2_time(us),aiv_mte2_ratio,aiv_mte3_time(us),aiv_mte3_ratio,aiv_icache_miss_rate,cube_utilization(%)
13,4294967295,210,51,aclnnAdd_AddAiCore_Add,Add,dynamic,AI_VECTOR_CORE,1763460488472833.282	,2.240,0,1,0,NO,"""1024;1024""",DT_BF16;DT_BF16,ND;ND,"""1024""",DT_BF16,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.699,1259,0.099,0.141,0.197,0.282,0.144,0.207,0.074,0.106,0.129,0.000
13,4294967295,211,51,triton_kernel_add,triton_kernel_add,static,AI_VECTOR_CORE,1763460488473094.402	,1.616,259.010000,1,0,YES,"""1024;1024""",DT_BF16;DT_BF16,ND;ND,"""1024""",DT_BF16,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.427,768,0.088,0.207,0.138,0.323,0.079,0.186,0.074,0.173,0.185,0.000
14,4294967295,212,51,aclnnAdd_AddAiCore_Add,Add,dynamic,AI_VECTOR_CORE,1763460488473305.802	,2.160,209.634000,1,0,NO,"""1024;1024""",DT_BF16;DT_BF16,ND;ND,"""1024""",DT_BF16,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.664,1195,0.099,0.149,0.181,0.272,0.139,0.21,0.077,0.116,0.141,0.000
14,4294967295,213,51,triton_kernel_add,triton_kernel_add,static,AI_VECTOR_CORE,1763460488473489.602	,1.616,181.590000,1,0,YES,"""1024;1024""",DT_BF16;DT_BF16,ND;ND,"""1024""",DT_BF16,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.427,769,0.088,0.207,0.128,0.3,0.082,0.191,0.075,0.176,0.185,0.000
15,4294967295,214,51,aclnnAdd_AddAiCore_Add,Add,dynamic,AI_VECTOR_CORE,1763460488473658.762	,2.320,167.634000,1,0,NO,"""1024;1024""",DT_BF16;DT_BF16,ND;ND,"""1024""",DT_BF16,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.735,1323,0.099,0.135,0.241,0.327,0.143,0.194,0.079,0.108,0.14,0.000
15,4294967295,215,51,triton_kernel_add,triton_kernel_add,static,AI_VECTOR_CORE,1763460488473836.362	,1.680,175.180000,1,0,YES,"""1024;1024""",DT_BF16;DT_BF16,ND;ND,"""1024""",DT_BF16,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.438,788,0.088,0.202,0.144,0.33,0.08,0.183,0.077,0.175,0.185,0.000
16,4294967295,216,51,aclnnAdd_AddAiCore_Add,Add,dynamic,AI_VECTOR_CORE,1763460488474009.738	,2.144,171.820000,1,0,NO,"""1024;1024""",DT_BF16;DT_BF16,ND;ND,"""1024""",DT_BF16,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.686,1234,0.099,0.144,0.195,0.284,0.141,0.205,0.078,0.114,0.131,0.000
16,4294967295,217,51,triton_kernel_add,triton_kernel_add,static,AI_VECTOR_CORE,1763460488474216.858	,1.560,204.856000,1,0,YES,"""1024;1024""",DT_BF16;DT_BF16,ND;ND,"""1024""",DT_BF16,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.427,769,0.088,0.207,0.131,0.306,0.078,0.183,0.079,0.186,0.185,0.000
17,4294967295,218,51,aclnnAdd_AddAiCore_Add,Add,dynamic,AI_VECTOR_CORE,1763460488474374.378	,2.080,156.190000,1,0,NO,"""1024;1024""",DT_BF16;DT_BF16,ND;ND,"""1024""",DT_BF16,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.652,1174,0.099,0.152,0.196,0.3,0.138,0.212,0.077,0.118,0.148,0.000
17,4294967295,219,51,triton_kernel_add,triton_kernel_add,static,AI_VECTOR_CORE,1763460488474588.362	,1.576,211.670000,1,0,YES,"""1024;1024""",DT_BF16;DT_BF16,ND;ND,"""1024""",DT_BF16,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.431,775,0.088,0.205,0.133,0.308,0.081,0.187,0.076,0.177,0.185,0.000
