Step Id,Model ID,Task ID,Stream ID,Name,Type,OP State,Accelerator Core,Start Time(us),Duration(us),Wait Time(us),Block Dim,Mix Block Dim,HF32 Eligible,Input Shapes,Input Data Types,Input Formats,Output Shapes,Output Data Types,Output Formats,Context ID,aicore_time(us),aic_total_cycles,aic_mac_time(us),aic_mac_ratio,aic_scalar_time(us),aic_scalar_ratio,aic_mte1_time(us),aic_mte1_ratio,aic_mte2_time(us),aic_mte2_ratio,aic_fixpipe_time(us),aic_fixpipe_ratio,aic_icache_miss_rate,aiv_time(us),aiv_total_cycles,aiv_vec_time(us),aiv_vec_ratio,aiv_scalar_time(us),aiv_scalar_ratio,aiv_mte2_time(us),aiv_mte2_ratio,aiv_mte3_time(us),aiv_mte3_ratio,aiv_icache_miss_rate,cube_utilization(%)
13,4294967295,30,37,aclnnAdd_AddAiCore_Add,Add,dynamic,AI_VECTOR_CORE,1763432497814140.658	,4.224,0,1,0,NO,"""1024;1024""",FLOAT;FLOAT,ND;ND,"""1024""",FLOAT,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.608,2894,0.032,0.02,0.362,0.225,0.324,0.202,0.085,0.053,0.15,0.000
13,4294967295,31,37,triton_kernel_add,triton_kernel_add,static,AI_VECTOR_CORE,1763432497814353.522	,1.760,208.526000,1,0,YES,"""1024;1024""",FLOAT;FLOAT,ND;ND,"""1024""",FLOAT,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.509,916,0.041,0.08,0.217,0.426,0.093,0.183,0.087,0.17,0.263,0.000
14,4294967295,32,37,aclnnAdd_AddAiCore_Add,Add,dynamic,AI_VECTOR_CORE,1763432497814525.882	,4.016,170.740000,1,0,NO,"""1024;1024""",FLOAT;FLOAT,ND;ND,"""1024""",FLOAT,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.513,2724,0.032,0.021,0.353,0.233,0.317,0.21,0.085,0.056,0.15,0.000
14,4294967295,33,37,triton_kernel_add,triton_kernel_add,static,AI_VECTOR_CORE,1763432497814724.322	,1.776,194.234000,1,0,YES,"""1024;1024""",FLOAT;FLOAT,ND;ND,"""1024""",FLOAT,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.514,925,0.041,0.079,0.217,0.423,0.094,0.184,0.086,0.168,0.263,0.000
15,4294967295,34,37,aclnnAdd_AddAiCore_Add,Add,dynamic,AI_VECTOR_CORE,1763432497814904.242	,4.256,178.224000,1,0,NO,"""1024;1024""",FLOAT;FLOAT,ND;ND,"""1024""",FLOAT,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.592,2865,0.032,0.02,0.429,0.27,0.322,0.202,0.085,0.053,0.15,0.000
15,4294967295,35,37,triton_kernel_add,triton_kernel_add,static,AI_VECTOR_CORE,1763432497815094.042	,1.840,185.494000,1,0,YES,"""1024;1024""",FLOAT;FLOAT,ND;ND,"""1024""",FLOAT,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.522,939,0.041,0.078,0.209,0.401,0.094,0.18,0.086,0.165,0.263,0.000
16,4294967295,36,37,aclnnAdd_AddAiCore_Add,Add,dynamic,AI_VECTOR_CORE,1763432497815262.922	,4.296,167.160000,1,0,NO,"""1024;1024""",FLOAT;FLOAT,ND;ND,"""1024""",FLOAT,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.631,2935,0.032,0.02,0.358,0.22,0.336,0.206,0.085,0.052,0.15,0.000
16,4294967295,37,37,triton_kernel_add,triton_kernel_add,static,AI_VECTOR_CORE,1763432497815454.282	,1.800,186.954000,1,0,YES,"""1024;1024""",FLOAT;FLOAT,ND;ND,"""1024""",FLOAT,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.521,938,0.041,0.078,0.222,0.425,0.094,0.181,0.086,0.165,0.263,0.000
17,4294967295,38,37,aclnnAdd_AddAiCore_Add,Add,dynamic,AI_VECTOR_CORE,1763432497815613.978	,4.360,157.950000,1,0,NO,"""1024;1024""",FLOAT;FLOAT,ND;ND,"""1024""",FLOAT,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.653,2975,0.032,0.019,0.362,0.219,0.329,0.199,0.084,0.051,0.139,0.000
17,4294967295,39,37,triton_kernel_add,triton_kernel_add,static,AI_VECTOR_CORE,1763432497815821.338	,1.824,202.890000,1,0,YES,"""1024;1024""",FLOAT;FLOAT,ND;ND,"""1024""",FLOAT,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.529,952,0.041,0.077,0.223,0.421,0.098,0.186,0.085,0.161,0.263,0.000
18,4294967295,40,37,aclnnAdd_AddAiCore_Add,Add,dynamic,AI_VECTOR_CORE,1763432497816004.802	,1.656,181.676000,1,0,NO,"""1024;1024""",FLOAT;FLOAT,ND;ND,"""1024""",FLOAT,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.443,798,0.032,0.073,0.164,0.371,0.149,0.337,0.085,0.192,0.0,0.000
18,4294967295,41,37,triton_kernel_add,triton_kernel_add,static,AI_VECTOR_CORE,1763432497816180.298	,1.464,173.844000,1,0,YES,"""1024;1024""",FLOAT;FLOAT,ND;ND,"""1024""",FLOAT,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.355,639,0.041,0.114,0.117,0.329,0.095,0.268,0.086,0.241,0.0,0.000
19,4294967295,42,37,aclnnAdd_AddAiCore_Add,Add,dynamic,AI_VECTOR_CORE,1763432497816350.802	,2.416,169.036000,1,0,NO,"""1024;1024""",FLOAT;FLOAT,ND;ND,"""1024""",FLOAT,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.766,1378,0.032,0.042,0.177,0.231,0.153,0.2,0.085,0.111,0.141,0.000
19,4294967295,43,37,triton_kernel_add,triton_kernel_add,static,AI_VECTOR_CORE,1763432497816563.378	,1.840,210.334000,1,0,YES,"""1024;1024""",FLOAT;FLOAT,ND;ND,"""1024""",FLOAT,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.511,919,0.041,0.079,0.213,0.417,0.099,0.195,0.086,0.169,0.263,0.000
20,4294967295,44,37,aclnnAdd_AddAiCore_Add,Add,dynamic,AI_VECTOR_CORE,1763432497816728.058	,1.744,162.660000,1,0,NO,"""1024;1024""",FLOAT;FLOAT,ND;ND,"""1024""",FLOAT,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.453,815,0.032,0.071,0.169,0.374,0.151,0.334,0.086,0.189,0.0,0.000
20,4294967295,45,37,triton_kernel_add,triton_kernel_add,static,AI_VECTOR_CORE,1763432497816923.098	,1.520,193.256000,1,0,YES,"""1024;1024""",FLOAT;FLOAT,ND;ND,"""1024""",FLOAT,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.354,638,0.041,0.114,0.112,0.315,0.096,0.27,0.086,0.243,0.0,0.000
21,4294967295,46,37,aclnnAdd_AddAiCore_Add,Add,dynamic,AI_VECTOR_CORE,1763432497817069.858	,1.664,145.230000,1,0,NO,"""1024;1024""",FLOAT;FLOAT,ND;ND,"""1024""",FLOAT,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.447,804,0.032,0.072,0.171,0.383,0.151,0.337,0.084,0.188,0.0,0.000
