Step Id,Model ID,Task ID,Stream ID,Name,Type,OP State,Accelerator Core,Start Time(us),Duration(us),Wait Time(us),Block Dim,Mix Block Dim,HF32 Eligible,Input Shapes,Input Data Types,Input Formats,Output Shapes,Output Data Types,Output Formats,Context ID,aicore_time(us),aic_total_cycles,aic_mac_time(us),aic_mac_ratio,aic_scalar_time(us),aic_scalar_ratio,aic_mte1_time(us),aic_mte1_ratio,aic_mte2_time(us),aic_mte2_ratio,aic_fixpipe_time(us),aic_fixpipe_ratio,aic_icache_miss_rate,aiv_time(us),aiv_total_cycles,aiv_vec_time(us),aiv_vec_ratio,aiv_scalar_time(us),aiv_scalar_ratio,aiv_mte2_time(us),aiv_mte2_ratio,aiv_mte3_time(us),aiv_mte3_ratio,aiv_icache_miss_rate,cube_utilization(%)
13,4294967295,120,14,aclnnAdd_AddAiCore_Add,Add,dynamic,AI_VECTOR_CORE,1763430637371210.680	,2.660,0,1,0,NO,"""1024;1024""",FLOAT16;FLOAT16,ND;ND,"""1024""",FLOAT16,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.892,1606,0.027,0.031,0.26,0.291,0.153,0.171,0.087,0.097,0.196,0.000
13,4294967295,121,14,triton_kernel_add,triton_kernel_add,static,AI_VECTOR_CORE,1763430637371455.240	,2.480,241.840000,1,0,YES,"""1024;1024""",FLOAT16;FLOAT16,ND;ND,"""1024""",FLOAT16,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.814,1466,0.031,0.038,0.273,0.336,0.101,0.123,0.083,0.102,0.263,0.000
14,4294967295,122,14,aclnnAdd_AddAiCore_Add,Add,dynamic,AI_VECTOR_CORE,1763430637371620.140	,2.600,162.520000,1,0,NO,"""1024;1024""",FLOAT16;FLOAT16,ND;ND,"""1024""",FLOAT16,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.864,1556,0.027,0.031,0.266,0.307,0.149,0.173,0.084,0.098,0.212,0.000
14,4294967295,123,14,triton_kernel_add,triton_kernel_add,static,AI_VECTOR_CORE,1763430637371842.460	,2.520,219.650000,1,0,YES,"""1024;1024""",FLOAT16;FLOAT16,ND;ND,"""1024""",FLOAT16,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.831,1495,0.031,0.037,0.289,0.348,0.102,0.122,0.084,0.101,0.263,0.000
15,4294967295,124,14,aclnnAdd_AddAiCore_Add,Add,dynamic,AI_VECTOR_CORE,1763430637372007.500	,2.600,162.480000,1,0,NO,"""1024;1024""",FLOAT16;FLOAT16,ND;ND,"""1024""",FLOAT16,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.864,1555,0.027,0.032,0.256,0.296,0.149,0.173,0.081,0.094,0.212,0.000
15,4294967295,125,14,triton_kernel_add,triton_kernel_add,static,AI_VECTOR_CORE,1763430637372231.400	,2.480,221.400000,1,0,YES,"""1024;1024""",FLOAT16;FLOAT16,ND;ND,"""1024""",FLOAT16,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.802,1444,0.031,0.039,0.266,0.331,0.101,0.126,0.084,0.105,0.263,0.000
16,4294967295,126,14,aclnnAdd_AddAiCore_Add,Add,dynamic,AI_VECTOR_CORE,1763430637372415.280	,2.580,181.270000,1,0,NO,"""1024;1024""",FLOAT16;FLOAT16,ND;ND,"""1024""",FLOAT16,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.839,1510,0.027,0.032,0.254,0.303,0.144,0.172,0.079,0.095,0.212,0.000
16,4294967295,127,14,triton_kernel_add,triton_kernel_add,static,AI_VECTOR_CORE,1763430637372641.500	,2.720,223.670000,1,0,YES,"""1024;1024""",FLOAT16;FLOAT16,ND;ND,"""1024""",FLOAT16,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.894,1610,0.031,0.035,0.357,0.399,0.101,0.113,0.086,0.096,0.263,0.000
17,4294967295,128,14,aclnnAdd_AddAiCore_Add,Add,dynamic,AI_VECTOR_CORE,1763430637372824.720	,2.640,180.530000,1,0,NO,"""1024;1024""",FLOAT16;FLOAT16,ND;ND,"""1024""",FLOAT16,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.853,1535,0.027,0.032,0.264,0.309,0.148,0.173,0.079,0.093,0.212,0.000
17,4294967295,129,14,triton_kernel_add,triton_kernel_add,static,AI_VECTOR_CORE,1763430637373054.780	,2.560,227.360000,1,0,YES,"""1024;1024""",FLOAT16;FLOAT16,ND;ND,"""1024""",FLOAT16,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.814,1465,0.031,0.038,0.278,0.341,0.099,0.122,0.088,0.109,0.263,0.000
