Device_id,kernel_name,kernel_type,stream_id,task_id,task_time(us),task_start(us),task_stop(us)
0,aclnnAdd_AddAiCore_Add,AI_VECTOR_CORE,51,618,2.060,1763460516860328.050	,1763460516860330.110	
0,triton_kernel_add,AI_VECTOR_CORE,51,619,2.200,1763460516860550.490	,1763460516860552.690	
0,aclnnAdd_AddAiCore_Add,AI_VECTOR_CORE,51,620,1.980,1763460516860743.810	,1763460516860745.790	
0,triton_kernel_add,AI_VECTOR_CORE,51,621,2.180,1763460516860958.590	,1763460516860960.770	
0,aclnnAdd_AddAiCore_Add,AI_VECTOR_CORE,51,622,1.940,1763460516861119.450	,1763460516861121.390	
0,triton_kernel_add,AI_VECTOR_CORE,51,623,2.240,1763460516861378.430	,1763460516861380.670	
0,aclnnAdd_AddAiCore_Add,AI_VECTOR_CORE,51,624,2.040,1763460516861541.830	,1763460516861543.870	
0,triton_kernel_add,AI_VECTOR_CORE,51,625,2.160,1763460516861770.730	,1763460516861772.890	
0,aclnnAdd_AddAiCore_Add,AI_VECTOR_CORE,51,626,2.000,1763460516861936.830	,1763460516861938.830	
0,triton_kernel_add,AI_VECTOR_CORE,51,627,2.180,1763460516862152.770	,1763460516862154.950	
0,aclnnAdd_AddAiCore_Add,AI_VECTOR_CORE,51,628,2.020,1763460516862339.630	,1763460516862341.650	
0,triton_kernel_add,AI_VECTOR_CORE,51,629,2.240,1763460516862543.330	,1763460516862545.570	
0,N/A,PROFILING_DISABLE,40,19,0.020,1763460516876035.690	,1763460516876035.710	
