Step Id,Model ID,Task ID,Stream ID,Name,Type,OP State,Accelerator Core,Start Time(us),Duration(us),Wait Time(us),Block Dim,Mix Block Dim,HF32 Eligible,Input Shapes,Input Data Types,Input Formats,Output Shapes,Output Data Types,Output Formats,Context ID,aicore_time(us),aic_total_cycles,aic_mac_time(us),aic_mac_ratio,aic_scalar_time(us),aic_scalar_ratio,aic_mte1_time(us),aic_mte1_ratio,aic_mte2_time(us),aic_mte2_ratio,aic_fixpipe_time(us),aic_fixpipe_ratio,aic_icache_miss_rate,aiv_time(us),aiv_total_cycles,aiv_vec_time(us),aiv_vec_ratio,aiv_scalar_time(us),aiv_scalar_ratio,aiv_mte2_time(us),aiv_mte2_ratio,aiv_mte3_time(us),aiv_mte3_ratio,aiv_icache_miss_rate,cube_utilization(%)
13,4294967295,300,51,aclnnAdd_AddAiCore_Add,Add,dynamic,AI_VECTOR_CORE,1763460495247620.880	,2.280,0,2,0,NO,"""1024;1024""",INT64;INT64,ND;ND,"""1024""",INT64,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.613,5808,0.432,0.268,0.556,0.345,0.243,0.151,0.148,0.092,0.11,0.000
13,4294967295,301,51,triton_kernel_add,triton_kernel_add,static,AI_VECTOR_CORE,1763460495247856.760	,21.400,233.470000,1,0,YES,"""1024;1024""",INT64;INT64,ND;ND,"""1024""",INT64,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.879,37582,0.008,0.0,20.423,0.978,0.166,0.008,0.144,0.007,0.238,0.000
14,4294967295,302,51,aclnnAdd_AddAiCore_Add,Add,dynamic,AI_VECTOR_CORE,1763460495248016.760	,2.580,138.600000,2,0,NO,"""1024;1024""",INT64;INT64,ND;ND,"""1024""",INT64,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.748,6292,0.432,0.247,0.743,0.425,0.243,0.139,0.141,0.08,0.11,0.000
14,4294967295,303,51,triton_kernel_add,triton_kernel_add,static,AI_VECTOR_CORE,1763460495248234.600	,21.620,215.170000,1,0,YES,"""1024;1024""",INT64;INT64,ND;ND,"""1024""",INT64,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.077,37938,0.008,0.0,20.437,0.97,0.174,0.008,0.137,0.006,0.238,0.000
15,4294967295,304,51,aclnnAdd_AddAiCore_Add,Add,dynamic,AI_VECTOR_CORE,1763460495248429.380	,2.520,173.380000,2,0,NO,"""1024;1024""",INT64;INT64,ND;ND,"""1024""",INT64,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.742,6272,0.432,0.248,0.747,0.429,0.241,0.139,0.138,0.079,0.111,0.000
15,4294967295,305,51,triton_kernel_add,triton_kernel_add,static,AI_VECTOR_CORE,1763460495248655.880	,21.440,223.980000,1,0,YES,"""1024;1024""",INT64;INT64,ND;ND,"""1024""",INT64,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.876,37577,0.008,0.0,20.416,0.978,0.166,0.008,0.14,0.007,0.238,0.000
16,4294967295,306,51,aclnnAdd_AddAiCore_Add,Add,dynamic,AI_VECTOR_CORE,1763460495248817.120	,2.440,139.560000,2,0,NO,"""1024;1024""",INT64;INT64,ND;ND,"""1024""",INT64,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.675,6031,0.432,0.258,0.624,0.372,0.259,0.154,0.146,0.087,0.112,0.000
16,4294967295,307,51,triton_kernel_add,triton_kernel_add,static,AI_VECTOR_CORE,1763460495249033.980	,21.560,214.560000,1,0,YES,"""1024;1024""",INT64;INT64,ND;ND,"""1024""",INT64,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.084,37952,0.008,0.0,20.416,0.968,0.172,0.008,0.149,0.007,0.238,0.000
17,4294967295,308,51,aclnnAdd_AddAiCore_Add,Add,dynamic,AI_VECTOR_CORE,1763460495249194.580	,2.540,138.940000,2,0,NO,"""1024;1024""",INT64;INT64,ND;ND,"""1024""",INT64,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.752,6306,0.432,0.247,0.713,0.407,0.254,0.145,0.155,0.088,0.114,0.000
17,4294967295,309,51,triton_kernel_add,triton_kernel_add,static,AI_VECTOR_CORE,1763460495249424.720	,21.340,227.710000,1,0,YES,"""1024;1024""",INT64;INT64,ND;ND,"""1024""",INT64,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.858,37545,0.008,0.0,20.421,0.979,0.158,0.008,0.152,0.007,0.238,0.000
18,4294967295,310,51,aclnnAdd_AddAiCore_Add,Add,dynamic,AI_VECTOR_CORE,1763460495249606.260	,2.460,160.160000,2,0,NO,"""1024;1024""",INT64;INT64,ND;ND,"""1024""",INT64,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.75,6299,0.432,0.247,0.741,0.423,0.251,0.144,0.153,0.087,0.108,0.000
18,4294967295,311,51,triton_kernel_add,triton_kernel_add,static,AI_VECTOR_CORE,1763460495249810.800	,21.540,202.040000,1,0,YES,"""1024;1024""",INT64;INT64,ND;ND,"""1024""",INT64,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.022,37839,0.008,0.0,20.406,0.971,0.158,0.008,0.142,0.007,0.238,0.000
19,4294967295,312,51,aclnnAdd_AddAiCore_Add,Add,dynamic,AI_VECTOR_CORE,1763460495249973.080	,2.700,140.710000,2,0,NO,"""1024;1024""",INT64;INT64,ND;ND,"""1024""",INT64,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.804,6493,0.432,0.24,0.799,0.443,0.234,0.13,0.146,0.081,0.117,0.000
19,4294967295,313,51,triton_kernel_add,triton_kernel_add,static,AI_VECTOR_CORE,1763460495250192.560	,21.400,216.800000,1,0,YES,"""1024;1024""",INT64;INT64,ND;ND,"""1024""",INT64,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.852,37534,0.008,0.0,20.422,0.979,0.174,0.008,0.142,0.007,0.238,0.000
20,4294967295,314,51,aclnnAdd_AddAiCore_Add,Add,dynamic,AI_VECTOR_CORE,1763460495250349.640	,2.520,135.850000,2,0,NO,"""1024;1024""",INT64;INT64,ND;ND,"""1024""",INT64,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.713,6168,0.432,0.252,0.696,0.406,0.248,0.144,0.152,0.089,0.11,0.000
20,4294967295,315,51,triton_kernel_add,triton_kernel_add,static,AI_VECTOR_CORE,1763460495250572.200	,21.500,219.980000,1,0,YES,"""1024;1024""",INT64;INT64,ND;ND,"""1024""",INT64,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.037,37866,0.008,0.0,20.407,0.97,0.171,0.008,0.143,0.007,0.238,0.000
21,4294967295,316,51,aclnnAdd_AddAiCore_Add,Add,dynamic,AI_VECTOR_CORE,1763460495250738.520	,2.500,144.750000,2,0,NO,"""1024;1024""",INT64;INT64,ND;ND,"""1024""",INT64,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.728,6219,0.432,0.25,0.723,0.418,0.234,0.136,0.149,0.087,0.114,0.000
21,4294967295,317,51,triton_kernel_add,triton_kernel_add,static,AI_VECTOR_CORE,1763460495250963.140	,21.420,222.250000,1,0,YES,"""1024;1024""",INT64;INT64,ND;ND,"""1024""",INT64,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.941,37693,0.008,0.0,20.502,0.979,0.174,0.008,0.142,0.007,0.238,0.000
22,4294967295,318,51,aclnnAdd_AddAiCore_Add,Add,dynamic,AI_VECTOR_CORE,1763460495251127.740	,2.560,143.080000,2,0,NO,"""1024;1024""",INT64;INT64,ND;ND,"""1024""",INT64,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.759,6333,0.432,0.246,0.727,0.413,0.243,0.138,0.151,0.086,0.113,0.000
22,4294967295,319,51,triton_kernel_add,triton_kernel_add,static,AI_VECTOR_CORE,1763460495251337.460	,21.540,207.190000,1,0,YES,"""1024;1024""",INT64;INT64,ND;ND,"""1024""",INT64,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.074,37933,0.008,0.0,20.419,0.969,0.171,0.008,0.145,0.007,0.238,0.000
23,4294967295,320,51,aclnnAdd_AddAiCore_Add,Add,dynamic,AI_VECTOR_CORE,1763460495251513.720	,2.160,154.710000,2,0,NO,"""1024;1024""",INT64;INT64,ND;ND,"""1024""",INT64,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.61,5797,0.432,0.268,0.597,0.371,0.231,0.144,0.144,0.089,0.113,0.000
23,4294967295,321,51,triton_kernel_add,triton_kernel_add,static,AI_VECTOR_CORE,1763460495251721.280	,21.360,205.340000,1,0,YES,"""1024;1024""",INT64;INT64,ND;ND,"""1024""",INT64,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.882,37588,0.008,0.0,20.428,0.978,0.174,0.008,0.143,0.007,0.238,0.000
24,4294967295,322,51,aclnnAdd_AddAiCore_Add,Add,dynamic,AI_VECTOR_CORE,1763460495251890.860	,2.460,148.140000,2,0,NO,"""1024;1024""",INT64;INT64,ND;ND,"""1024""",INT64,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.699,6118,0.432,0.254,0.724,0.426,0.228,0.134,0.138,0.081,0.108,0.000
