Device_id,kernel_name,kernel_type,stream_id,task_id,task_time(us),task_start(us),task_stop(us)
0,aclnnAdd_AddAiCore_Add,AI_VECTOR_CORE,14,78,1.780,1763430613896263.880	,1763430613896265.660	
0,triton_kernel_add,AI_VECTOR_CORE,14,79,1.480,1763430613896483.180	,1763430613896484.660	
0,aclnnAdd_AddAiCore_Add,AI_VECTOR_CORE,14,80,1.660,1763430613896648.040	,1763430613896649.700	
0,triton_kernel_add,AI_VECTOR_CORE,14,81,1.460,1763430613896857.200	,1763430613896858.660	
0,aclnnAdd_AddAiCore_Add,AI_VECTOR_CORE,14,82,1.660,1763430613897014.740	,1763430613897016.400	
0,triton_kernel_add,AI_VECTOR_CORE,14,83,1.460,1763430613897217.660	,1763430613897219.120	
0,aclnnAdd_AddAiCore_Add,AI_VECTOR_CORE,14,84,1.660,1763430613897374.260	,1763430613897375.920	
0,triton_kernel_add,AI_VECTOR_CORE,14,85,1.500,1763430613897586.580	,1763430613897588.080	
0,aclnnAdd_AddAiCore_Add,AI_VECTOR_CORE,14,86,1.680,1763430613897746.280	,1763430613897747.960	
0,triton_kernel_add,AI_VECTOR_CORE,14,87,1.520,1763430613897957.320	,1763430613897958.840	
0,aclnnAdd_AddAiCore_Add,AI_VECTOR_CORE,14,88,1.740,1763430613898126.260	,1763430613898128.000	
0,triton_kernel_add,AI_VECTOR_CORE,14,89,1.580,1763430613898329.100	,1763430613898330.680	
0,N/A,PROFILING_DISABLE,20,7,0.000,1763430613911819.340	,1763430613911819.340	
