Step Id,Model ID,Task ID,Stream ID,Name,Type,OP State,Accelerator Core,Start Time(us),Duration(us),Wait Time(us),Block Dim,Mix Block Dim,HF32 Eligible,Input Shapes,Input Data Types,Input Formats,Output Shapes,Output Data Types,Output Formats,Context ID,aicore_time(us),aic_total_cycles,aic_mac_time(us),aic_mac_ratio,aic_scalar_time(us),aic_scalar_ratio,aic_mte1_time(us),aic_mte1_ratio,aic_mte2_time(us),aic_mte2_ratio,aic_fixpipe_time(us),aic_fixpipe_ratio,aic_icache_miss_rate,aiv_time(us),aiv_total_cycles,aiv_vec_time(us),aiv_vec_ratio,aiv_scalar_time(us),aiv_scalar_ratio,aiv_mte2_time(us),aiv_mte2_ratio,aiv_mte3_time(us),aiv_mte3_ratio,aiv_icache_miss_rate,cube_utilization(%)
18,4294967295,401,37,triton_kernel_add,triton_kernel_add,static,AI_VECTOR_CORE,1763432524667341.862	,1.536,206.046000,1,0,YES,"""1024;1024""",INT32;INT32,ND;ND,"""1024""",INT32,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.366,658,0.039,0.106,0.127,0.348,0.094,0.257,0.084,0.231,0.0,0.000
19,4294967295,402,37,aclnnAdd_AddAiCore_Add,Add,dynamic,AI_VECTOR_CORE,1763432524667490.078	,2.064,146.714000,1,0,NO,"""1024;1024""",INT32;INT32,ND;ND,"""1024""",INT32,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.596,1073,0.032,0.054,0.169,0.283,0.148,0.249,0.086,0.144,0.154,0.000
19,4294967295,403,37,triton_kernel_add,triton_kernel_add,static,AI_VECTOR_CORE,1763432524667685.022	,1.560,192.936000,1,0,YES,"""1024;1024""",INT32;INT32,ND;ND,"""1024""",INT32,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.398,716,0.039,0.098,0.108,0.272,0.091,0.228,0.087,0.218,0.263,0.000
20,4294967295,404,37,aclnnAdd_AddAiCore_Add,Add,dynamic,AI_VECTOR_CORE,1763432524667851.422	,1.696,164.940000,1,0,NO,"""1024;1024""",INT32;INT32,ND;ND,"""1024""",INT32,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.463,833,0.032,0.07,0.178,0.384,0.154,0.333,0.086,0.185,0.0,0.000
20,4294967295,405,37,triton_kernel_add,triton_kernel_add,static,AI_VECTOR_CORE,1763432524668045.118	,1.464,191.804000,1,0,YES,"""1024;1024""",INT32;INT32,ND;ND,"""1024""",INT32,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.352,634,0.039,0.11,0.12,0.341,0.092,0.26,0.084,0.24,0.0,0.000
21,4294967295,406,37,aclnnAdd_AddAiCore_Add,Add,dynamic,AI_VECTOR_CORE,1763432524668190.822	,1.656,144.286000,1,0,NO,"""1024;1024""",INT32;INT32,ND;ND,"""1024""",INT32,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.444,799,0.032,0.073,0.163,0.367,0.152,0.343,0.083,0.186,0.0,0.000
21,4294967295,407,37,triton_kernel_add,triton_kernel_add,static,AI_VECTOR_CORE,1763432524668394.878	,1.480,202.594000,1,0,YES,"""1024;1024""",INT32;INT32,ND;ND,"""1024""",INT32,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.346,622,0.039,0.113,0.114,0.33,0.092,0.267,0.082,0.236,0.0,0.000
22,4294967295,408,37,aclnnAdd_AddAiCore_Add,Add,dynamic,AI_VECTOR_CORE,1763432524668560.558	,1.680,164.020000,1,0,NO,"""1024;1024""",INT32;INT32,ND;ND,"""1024""",INT32,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.453,816,0.032,0.071,0.173,0.381,0.151,0.332,0.082,0.181,0.0,0.000
22,4294967295,409,37,triton_kernel_add,triton_kernel_add,static,AI_VECTOR_CORE,1763432524668762.678	,1.464,200.570000,1,0,YES,"""1024;1024""",INT32;INT32,ND;ND,"""1024""",INT32,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.352,633,0.039,0.111,0.121,0.344,0.09,0.256,0.082,0.234,0.0,0.000
23,4294967295,410,37,aclnnAdd_AddAiCore_Add,Add,dynamic,AI_VECTOR_CORE,1763432524668919.942	,1.680,155.786000,1,0,NO,"""1024;1024""",INT32;INT32,ND;ND,"""1024""",INT32,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.439,791,0.032,0.073,0.159,0.363,0.148,0.338,0.083,0.188,0.0,0.000
