Step Id,Model ID,Task ID,Stream ID,Name,Type,OP State,Accelerator Core,Start Time(us),Duration(us),Wait Time(us),Block Dim,Mix Block Dim,HF32 Eligible,Input Shapes,Input Data Types,Input Formats,Output Shapes,Output Data Types,Output Formats,Context ID,aicore_time(us),aic_total_cycles,aic_mac_time(us),aic_mac_ratio,aic_scalar_time(us),aic_scalar_ratio,aic_mte1_time(us),aic_mte1_ratio,aic_mte2_time(us),aic_mte2_ratio,aic_fixpipe_time(us),aic_fixpipe_ratio,aic_icache_miss_rate,aiv_time(us),aiv_total_cycles,aiv_vec_time(us),aiv_vec_ratio,aiv_scalar_time(us),aiv_scalar_ratio,aiv_mte2_time(us),aiv_mte2_ratio,aiv_mte3_time(us),aiv_mte3_ratio,aiv_icache_miss_rate,cube_utilization(%)
13,4294967295,660,37,aclnnBitwiseOrTensor_LogicalOrAiCore_LogicalOr,LogicalOr,dynamic,AI_VECTOR_CORE,1763432545206112.330	,2.220,0,1,0,NO,"""1024;1024""",BOOL;BOOL,ND;ND,"""1024""",BOOL,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.663,1194,0.073,0.11,0.193,0.291,0.139,0.209,0.088,0.132,0.165,0.000
13,4294967295,661,37,triton_kernel_or,triton_kernel_or,static,AI_VECTOR_CORE,1763432545206322.990	,1.580,208.530000,1,0,YES,"""1024;1024""",BOOL;BOOL,ND;ND,"""1024""",BOOL,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.379,682,0.024,0.063,0.129,0.34,0.081,0.214,0.074,0.195,0.263,0.000
14,4294967295,662,37,aclnnBitwiseOrTensor_LogicalOrAiCore_LogicalOr,LogicalOr,dynamic,AI_VECTOR_CORE,1763432545206489.630	,2.100,165.170000,1,0,NO,"""1024;1024""",BOOL;BOOL,ND;ND,"""1024""",BOOL,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.663,1194,0.073,0.11,0.186,0.28,0.137,0.206,0.081,0.121,0.13,0.000
14,4294967295,663,37,triton_kernel_or,triton_kernel_or,static,AI_VECTOR_CORE,1763432545206684.270	,1.420,192.400000,1,0,YES,"""1024;1024""",BOOL;BOOL,ND;ND,"""1024""",BOOL,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.359,647,0.024,0.066,0.118,0.328,0.08,0.223,0.079,0.221,0.263,0.000
15,4294967295,664,37,aclnnBitwiseOrTensor_LogicalOrAiCore_LogicalOr,LogicalOr,dynamic,AI_VECTOR_CORE,1763432545206840.030	,2.020,154.330000,1,0,NO,"""1024;1024""",BOOL;BOOL,ND;ND,"""1024""",BOOL,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.627,1128,0.073,0.116,0.191,0.304,0.135,0.215,0.07,0.112,0.146,0.000
15,4294967295,665,37,triton_kernel_or,triton_kernel_or,static,AI_VECTOR_CORE,1763432545207033.090	,1.420,190.980000,1,0,YES,"""1024;1024""",BOOL;BOOL,ND;ND,"""1024""",BOOL,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.355,639,0.024,0.067,0.111,0.311,0.074,0.21,0.084,0.236,0.263,0.000
16,4294967295,666,37,aclnnBitwiseOrTensor_LogicalOrAiCore_LogicalOr,LogicalOr,dynamic,AI_VECTOR_CORE,1763432545207205.270	,2.100,170.830000,1,0,NO,"""1024;1024""",BOOL;BOOL,ND;ND,"""1024""",BOOL,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.65,1170,0.073,0.112,0.201,0.309,0.134,0.207,0.07,0.108,0.156,0.000
16,4294967295,667,37,triton_kernel_or,triton_kernel_or,static,AI_VECTOR_CORE,1763432545207390.150	,1.460,182.900000,1,0,YES,"""1024;1024""",BOOL;BOOL,ND;ND,"""1024""",BOOL,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.367,661,0.024,0.065,0.124,0.337,0.075,0.204,0.082,0.224,0.263,0.000
17,4294967295,668,37,aclnnBitwiseOrTensor_LogicalOrAiCore_LogicalOr,LogicalOr,dynamic,AI_VECTOR_CORE,1763432545207539.370	,2.140,147.540000,1,0,NO,"""1024;1024""",BOOL;BOOL,ND;ND,"""1024""",BOOL,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.664,1195,0.073,0.11,0.202,0.304,0.136,0.204,0.071,0.107,0.156,0.000
17,4294967295,669,37,triton_kernel_or,triton_kernel_or,static,AI_VECTOR_CORE,1763432545207741.290	,1.480,199.860000,1,0,YES,"""1024;1024""",BOOL;BOOL,ND;ND,"""1024""",BOOL,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.364,656,0.024,0.066,0.112,0.308,0.078,0.213,0.081,0.221,0.263,0.000
18,4294967295,670,37,aclnnBitwiseOrTensor_LogicalOrAiCore_LogicalOr,LogicalOr,dynamic,AI_VECTOR_CORE,1763432545207916.190	,2.080,173.520000,1,0,NO,"""1024;1024""",BOOL;BOOL,ND;ND,"""1024""",BOOL,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.624,1124,0.073,0.117,0.193,0.31,0.133,0.213,0.073,0.117,0.165,0.000
18,4294967295,671,37,triton_kernel_or,triton_kernel_or,static,AI_VECTOR_CORE,1763432545208098.370	,1.520,179.920000,1,0,YES,"""1024;1024""",BOOL;BOOL,ND;ND,"""1024""",BOOL,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.371,668,0.024,0.064,0.121,0.326,0.077,0.207,0.079,0.214,0.263,0.000
19,4294967295,672,37,aclnnBitwiseOrTensor_LogicalOrAiCore_LogicalOr,LogicalOr,dynamic,AI_VECTOR_CORE,1763432545208250.370	,2.120,150.480000,1,0,NO,"""1024;1024""",BOOL;BOOL,ND;ND,"""1024""",BOOL,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.637,1146,0.073,0.114,0.196,0.308,0.144,0.227,0.076,0.119,0.165,0.000
