Device_id,kernel_name,kernel_type,stream_id,task_id,task_time(us),task_start(us),task_stop(us)
0,aclnnAdd_AddAiCpu_Add,AI_CPU,51,530,28.344,1763460509663908.698	,1763460509663937.042	
0,triton_kernel_add,AI_VECTOR_CORE,51,531,1.544,1763460509664137.458	,1763460509664139.002	
0,aclnnAdd_AddAiCpu_Add,AI_CPU,51,532,27.864,1763460509664399.738	,1763460509664427.602	
0,triton_kernel_add,AI_VECTOR_CORE,51,533,1.680,1763460509664629.922	,1763460509664631.602	
0,aclnnAdd_AddAiCpu_Add,AI_CPU,51,534,34.384,1763460509664874.858	,1763460509664909.242	
0,triton_kernel_add,AI_VECTOR_CORE,51,535,1.600,1763460509665122.978	,1763460509665124.578	
0,aclnnAdd_AddAiCpu_Add,AI_CPU,51,536,32.216,1763460509665365.922	,1763460509665398.138	
0,triton_kernel_add,AI_VECTOR_CORE,51,537,1.464,1763460509665612.258	,1763460509665613.722	
0,aclnnAdd_AddAiCpu_Add,AI_CPU,51,538,33.744,1763460509665849.378	,1763460509665883.122	
0,triton_kernel_add,AI_VECTOR_CORE,51,539,1.520,1763460509666097.082	,1763460509666098.602	
0,N/A,PROFILING_DISABLE,40,17,0.016,1763460509681028.682	,1763460509681028.698	
