Device_id,kernel_name,kernel_type,stream_id,task_id,task_time(us),task_start(us),task_stop(us)
0,aclnnAdd_AddAiCpu_Add,AI_CPU,14,530,31.160,1763430724141909.980	,1763430724141941.140	
0,triton_kernel_add,AI_VECTOR_CORE,14,531,1.480,1763430724142115.560	,1763430724142117.040	
0,aclnnAdd_AddAiCpu_Add,AI_CPU,14,532,36.000,1763430724142335.460	,1763430724142371.460	
0,triton_kernel_add,AI_VECTOR_CORE,14,533,1.580,1763430724142549.740	,1763430724142551.320	
0,aclnnAdd_AddAiCpu_Add,AI_CPU,14,534,32.040,1763430724142758.560	,1763430724142790.600	
0,triton_kernel_add,AI_VECTOR_CORE,14,535,1.500,1763430724142974.020	,1763430724142975.520	
0,aclnnAdd_AddAiCpu_Add,AI_CPU,14,536,27.240,1763430724143183.180	,1763430724143210.420	
0,triton_kernel_add,AI_VECTOR_CORE,14,537,1.540,1763430724143395.360	,1763430724143396.900	
0,aclnnAdd_AddAiCpu_Add,AI_CPU,14,538,33.540,1763430724143599.540	,1763430724143633.080	
0,triton_kernel_add,AI_VECTOR_CORE,14,539,1.560,1763430724143811.900	,1763430724143813.460	
0,N/A,PROFILING_DISABLE,20,17,0.020,1763430724200466.260	,1763430724200466.280	
