Device_id,kernel_name,kernel_type,stream_id,task_id,task_time(us),task_start(us),task_stop(us)
0,aclnnBitwiseOrTensor_LogicalOrAiCore_LogicalOr,AI_VECTOR_CORE,51,702,1.600,1763460523637072.390	,1763460523637073.990	
0,triton_kernel_or,AI_VECTOR_CORE,51,703,1.380,1763460523637282.810	,1763460523637284.190	
0,aclnnBitwiseOrTensor_LogicalOrAiCore_LogicalOr,AI_VECTOR_CORE,51,704,1.720,1763460523637450.130	,1763460523637451.850	
0,triton_kernel_or,AI_VECTOR_CORE,51,705,1.380,1763460523637671.330	,1763460523637672.710	
0,aclnnBitwiseOrTensor_LogicalOrAiCore_LogicalOr,AI_VECTOR_CORE,51,706,1.600,1763460523637830.190	,1763460523637831.790	
0,triton_kernel_or,AI_VECTOR_CORE,51,707,1.320,1763460523638047.970	,1763460523638049.290	
0,aclnnBitwiseOrTensor_LogicalOrAiCore_LogicalOr,AI_VECTOR_CORE,51,708,1.640,1763460523638215.390	,1763460523638217.030	
0,triton_kernel_or,AI_VECTOR_CORE,51,709,1.360,1763460523638441.870	,1763460523638443.230	
0,aclnnBitwiseOrTensor_LogicalOrAiCore_LogicalOr,AI_VECTOR_CORE,51,710,1.620,1763460523638731.890	,1763460523638733.510	
0,triton_kernel_or,AI_VECTOR_CORE,51,711,1.300,1763460523638875.070	,1763460523638876.370	
0,aclnnBitwiseOrTensor_LogicalOrAiCore_LogicalOr,AI_VECTOR_CORE,51,712,1.900,1763460523639057.890	,1763460523639059.790	
0,triton_kernel_or,AI_VECTOR_CORE,51,713,1.380,1763460523639278.270	,1763460523639279.650	
0,aclnnBitwiseOrTensor_LogicalOrAiCore_LogicalOr,AI_VECTOR_CORE,51,714,1.740,1763460523639438.410	,1763460523639440.150	
0,triton_kernel_or,AI_VECTOR_CORE,51,715,1.380,1763460523639663.910	,1763460523639665.290	
0,aclnnBitwiseOrTensor_LogicalOrAiCore_LogicalOr,AI_VECTOR_CORE,51,716,1.620,1763460523639874.150	,1763460523639875.770	
0,triton_kernel_or,AI_VECTOR_CORE,51,717,1.320,1763460523640125.790	,1763460523640127.110	
0,aclnnBitwiseOrTensor_LogicalOrAiCore_LogicalOr,AI_VECTOR_CORE,51,718,1.620,1763460523640276.630	,1763460523640278.250	
0,triton_kernel_or,AI_VECTOR_CORE,51,719,1.340,1763460523640516.750	,1763460523640518.090	
0,N/A,PROFILING_DISABLE,40,21,0.000,1763460523653361.350	,1763460523653361.350	
